date,change,changeOverTime,changePercent,close,high,label,low,open,unadjustedVolume,volume,vwap
2014-06-30,1.38,-0.0547065337763012,1.09,128.04,128.04,"Jun 30, 14",126.37,126.53,18143018,18143018,127.2302
2014-07-01,-0.34,-0.057216685123661765,-0.266,127.7,128.12,"Jul 1, 14",127.49,127.99,8148345,8148345,127.8018
2014-07-02,0.0,-0.057216685123661765,0.0,127.7,128.24,"Jul 2, 14",127.64,127.76,5742612,5742612,127.8987
2014-07-03,-0.54,-0.06120339608711697,-0.423,127.16,127.29,"Jul 3, 14",126.61,126.79,4922466,4922466,129.5395
2014-07-07,-0.14,-0.06223698781838312,-0.11,127.02,127.03,"Jul 7, 14",126.23,126.63,4636886,4636886,126.7106
2014-07-08,0.05,-0.061867847914359515,0.039,127.07,127.53,"Jul 8, 14",126.43,127.29,6220335,6220335,126.8824
2014-07-09,0.77,-0.05618309339239561,0.606,127.84,128.26,"Jul 9, 14",127.18,127.54,8369851,8369851,127.6862
2014-07-10,0.7,-0.05101513473606495,0.548,128.54,129.21,"Jul 10, 14",128.49,129.11,6314294,6314294,128.8046
2014-07-11,0.24,-0.04924326319675148,0.187,128.78,128.83,"Jul 11, 14",128.38,128.41,4322535,4322535,128.6241
2014-07-14,-3.06,-0.07183462532299735,-2.376,125.72,126.1,"Jul 14, 14",125.45,125.5,11469917,11469917,125.7595
2014-07-15,-1.19,-0.0806201550387596,-0.947,124.53,126.32,"Jul 15, 14",124.36,125.89,10548113,10548113,125.053
2014-07-16,0.44,-0.07737172388335171,0.353,124.97,125.47,"Jul 16, 14",124.78,125.02,4104117,4104117,125.116
2014-07-17,2.1199,-0.06172093023255806,1.696,127.0899,127.55,"Jul 17, 14",125.11,125.52,11430637,11430637,126.6337
2014-07-18,-0.9599,-0.06880767811000364,-0.755,126.13,126.21,"Jul 18, 14",125.6701,125.79,6461677,6461677,125.9965
2014-07-21,0.21,-0.06725729051310436,0.166,126.34,126.55,"Jul 21, 14",126.11,126.53,3303835,3303835,126.3483
2014-07-22,-0.6,-0.07168696936138792,-0.475,125.74,126.4299,"Jul 22, 14",125.47,126.33,3887606,3887606,125.8056
2014-07-23,-0.12,-0.07257290513104456,-0.095,125.62,126.04,"Jul 23, 14",125.4,125.72,3045018,3045018,125.7138
2014-07-24,-1.27,-0.0819490586932447,-1.011,124.35,124.87,"Jul 24, 14",123.9,124.85,8118607,8118607,124.2574
2014-07-25,1.441,-0.07131044665928381,1.159,125.791,125.93,"Jul 25, 14",124.43,124.48,5644498,5644498,125.1583
2014-07-28,-0.211,-0.0728682170542635,-0.168,125.58,125.67,"Jul 28, 14",125.3,125.44,3213705,3213705,125.5085
2014-07-29,-0.38,-0.07567368032484302,-0.303,125.2,125.88,"Jul 29, 14",124.72,125.79,5270794,5270794,125.0869
2014-07-30,-0.37,-0.07840531561461787,-0.296,124.83,124.93,"Jul 30, 14",124.41,124.89,5622346,5622346,124.6856
2014-07-31,-1.44,-0.08903654485049826,-1.154,123.39,124.07,"Jul 31, 14",123.23,123.85,9898582,9898582,123.6615
2014-08-01,0.99,-0.08172757475083052,0.802,124.38,124.81,"Aug 1, 14",124.23,124.54,7397317,7397317,124.5192
2014-08-04,-0.39,-0.0846068660022148,-0.314,123.99,124.47,"Aug 4, 14",123.73,124.36,6500560,6500560,123.9769
2014-08-05,-0.12,-0.08549280177187144,-0.097,123.87,124.52,"Aug 5, 14",123.4,123.74,8342542,8342542,123.8885
2014-08-06,1.8,-0.07220376522702095,1.453,125.67,126.0,"Aug 6, 14",125.52,125.71,9327849,9327849,125.7856
2014-08-07,0.51,-0.06843853820597993,0.406,126.18,126.51,"Aug 7, 14",125.37,125.47,7298926,7298926,126.0174
2014-08-08,0.01,-0.06836471022517528,0.008,126.19,126.41,"Aug 8, 14",125.89,126.08,5729316,5729316,126.1194
2014-08-11,-0.23,-0.07006275378368398,-0.182,125.96,126.04,"Aug 11, 14",125.64,125.84,3165498,3165498,125.8448
2014-08-12,0.03,-0.0698412698412698,0.024,125.99,126.81,"Aug 12, 14",125.87,126.42,4613407,4613407,126.3371
2014-08-13,0.21,-0.06829088224437052,0.167,126.2,126.53,"Aug 13, 14",125.9,126.35,3968495,3968495,126.2172
2014-08-14,0.11,-0.06747877445551854,0.087,126.31,126.53,"Aug 14, 14",126.13,126.24,3348451,3348451,126.3417
2014-08-15,-0.827,-0.07358434846806929,-0.655,125.483,126.07,"Aug 15, 14",124.41,124.52,13071958,13071958,125.3352
2014-08-18,-0.523,-0.07744555186415648,-0.417,124.96,125.08,"Aug 18, 14",124.65,124.78,4953347,4953347,124.9105
2014-08-19,-0.28,-0.07951273532668869,-0.224,124.68,125.0,"Aug 19, 14",124.48,125.0,4878772,4878772,124.6615
2014-08-20,-0.46,-0.08290882244370609,-0.369,124.22,124.82,"Aug 20, 14",123.88,124.82,4395911,4395911,124.3332
2014-08-21,-1.34,-0.09280177187153928,-1.079,122.88,123.24,"Aug 21, 14",122.45,122.72,8010459,8010459,122.8467
2014-08-22,0.31,-0.09051310446659278,0.252,123.19,123.33,"Aug 22, 14",122.57,123.09,4739968,4739968,123.0549
2014-08-25,-0.45,-0.09383536360280542,-0.365,122.74,123.04,"Aug 25, 14",122.72,122.92,5019903,5019903,122.8705
2014-08-26,0.61,-0.0893318567737172,0.497,123.35,123.97,"Aug 26, 14",123.28,123.92,3891112,3891112,123.5407
2014-08-27,-0.0301,-0.08955407899593935,-0.024,123.3199,123.71,"Aug 27, 14",123.25,123.6,2576944,2576944,123.4128
2014-08-28,0.6801,-0.08453303802141003,0.551,124.0,124.33,"Aug 28, 14",123.81,124.15,3297757,3297757,124.081
2014-08-29,-0.14,-0.08556662975267619,-0.113,123.86,124.22,"Aug 29, 14",123.62,123.75,3684122,3684122,123.8325
2014-09-02,-2.21,-0.10188261351052037,-1.784,121.65,122.08,"Sep 2, 14",121.43,121.97,10128581,10128581,121.7432
2014-09-03,0.5,-0.09819121447028412,0.411,122.15,122.2,"Sep 3, 14",121.66,121.7,3415925,3415925,121.9794
2014-09-04,-0.67,-0.1031376891842007,-0.549,121.48,122.66,"Sep 4, 14",121.25,122.48,7310640,7310640,121.8353
2014-09-05,0.58,-0.09885566629752666,0.477,122.06,122.06,"Sep 5, 14",121.63,121.83,3490704,3490704,121.8442
2014-09-08,-1.33,-0.10867478774455508,-1.09,120.73,121.61,"Sep 8, 14",120.37,121.58,7508620,7508620,120.8113
2014-09-09,0.14,-0.10764119601328893,0.116,120.87,120.94,"Sep 9, 14",120.0,120.57,6157321,6157321,120.474
2014-09-10,-0.61,-0.11214470284237715,-0.505,120.26,120.54,"Sep 10, 14",119.64,120.13,7022579,7022579,120.0695
2014-09-11,-0.788,-0.11796234772978956,-0.655,119.472,119.7,"Sep 11, 14",118.77,119.61,7618266,7618266,119.2128
2014-09-12,-1.092,-0.12602436323366553,-0.914,118.38,118.9,"Sep 12, 14",118.07,118.63,8129457,8129457,118.4146
2014-09-15,0.26,-0.12410483573274263,0.22,118.64,118.86,"Sep 15, 14",118.46,118.79,4778579,4778579,118.6499
2014-09-16,0.19,-0.12270210409745287,0.16,118.83,119.43,"Sep 16, 14",118.44,118.85,6544481,6544481,118.8704
2014-09-17,-1.29,-0.13222591362126235,-1.086,117.54,119.24,"Sep 17, 14",117.5,118.95,8328712,8328712,118.3859
2014-09-18,0.24,-0.13045404208194897,0.204,117.78,118.09,"Sep 18, 14",117.19,117.41,5368874,5368874,117.7354
2014-09-19,-0.69,-0.135548172757475,-0.586,117.09,117.57,"Sep 19, 14",116.72,117.51,10931243,10931243,117.0786
2014-09-22,-0.24,-0.13732004429678846,-0.205,116.85,117.37,"Sep 22, 14",116.58,116.72,7602075,7602075,116.891
2014-09-23,0.75,-0.13178294573643407,0.642,117.6,117.99,"Sep 23, 14",117.31,117.99,4667327,4667327,117.5886
2014-09-24,-0.55,-0.13584348468069393,-0.468,117.05,117.719,"Sep 24, 14",116.9,117.12,5518416,5518416,117.1649
2014-09-25,0.34,-0.13333333333333325,0.29,117.39,117.76,"Sep 25, 14",116.2,116.3,7640357,7640357,117.2128
2014-09-26,-0.33,-0.13576965669988916,-0.281,117.06,117.1,"Sep 26, 14",116.58,117.02,4185425,4185425,116.8528
2014-09-29,-0.03,-0.13599114064230336,-0.026,117.03,117.4,"Sep 29, 14",116.8999,117.27,4051047,4051047,117.0906
2014-09-30,-0.82,-0.14204503506829086,-0.701,116.21,117.35,"Sep 30, 14",115.85,116.54,10174560,10174560,116.4114
2014-10-01,0.56,-0.13791066814322625,0.482,116.77,117.26,"Oct 1, 14",116.59,116.61,7024201,7024201,116.9016
2014-10-02,-0.03,-0.13813215208564042,-0.026,116.74,117.21,"Oct 2, 14",116.33,116.86,6352009,6352009,116.7545
2014-10-03,-2.13,-0.1538575119970468,-1.825,114.61,115.51,"Oct 3, 14",114.42,115.17,11304593,11304593,114.83
2014-10-06,1.42,-0.14337393872277585,1.239,116.03,116.31,"Oct 6, 14",114.94,115.16,7647060,7647060,115.6903
2014-10-07,0.33,-0.14093761535621993,0.284,116.36,116.63,"Oct 7, 14",116.09,116.31,5278476,5278476,116.3856
2014-10-08,1.1101,-0.1327419712070874,0.954,117.4701,117.71,"Oct 8, 14",115.85,117.03,10675551,10675551,116.7199
2014-10-09,0.1699,-0.13148763381321513,0.145,117.64,118.26,"Oct 9, 14",117.49,117.86,6612637,6612637,117.7884
2014-10-10,-0.05,-0.13185677371723872,-0.043,117.59,117.74,"Oct 10, 14",117.19,117.7,4653307,4653307,117.477
2014-10-13,0.93,-0.12499077150239936,0.791,118.52,118.665,"Oct 13, 14",117.93,118.14,5397633,5397633,118.3122
2014-10-14,0.07,-0.12447397563676624,0.059,118.59,118.82,"Oct 14, 14",118.351,118.58,5180665,5180665,118.5834
2014-10-15,0.4,-0.1215208564045773,0.337,118.99,120.18,"Oct 15, 14",118.59,119.23,9460425,9460425,119.4249
2014-10-16,0.23,-0.11982281284606859,0.193,119.22,119.65,"Oct 16, 14",118.8799,119.02,6550140,6550140,119.2539
2014-10-17,-0.23,-0.1215208564045773,-0.193,118.99,119.23,"Oct 17, 14",118.42,119.06,8060834,8060834,118.8294
2014-10-20,0.81,-0.11554078995939455,0.681,119.8,119.86,"Oct 20, 14",119.54,119.68,3034916,3034916,119.7189
2014-10-21,0.22,-0.11391657438169062,0.184,120.02,120.5,"Oct 21, 14",119.905,120.27,4568269,4568269,120.2581
2014-10-22,-0.68,-0.11893687707641186,-0.567,119.34,119.79,"Oct 22, 14",119.25,119.69,3741487,3741487,119.5552
2014-10-23,-0.82,-0.12499077150239936,-0.687,118.52,118.82,"Oct 23, 14",117.88,118.71,6423205,6423205,118.3004
2014-10-24,-0.17,-0.1262458471760797,-0.143,118.35,118.63,"Oct 24, 14",118.12,118.62,3611311,3611311,118.3696
2014-10-27,-0.29,-0.12838685861941668,-0.245,118.06,118.37,"Oct 27, 14",118.01,118.18,2445376,2445376,118.1575
2014-10-28,0.04,-0.12809154669619782,0.034,118.1,118.48,"Oct 28, 14",118.01,118.48,3262626,3262626,118.1713
2014-10-29,-1.69,-0.14056847545219633,-1.431,116.41,117.91,"Oct 29, 14",116.14,117.65,7900772,7900772,116.9751
2014-10-30,-1.22,-0.14957548911037277,-1.048,115.19,115.83,"Oct 30, 14",114.94,115.8,7852239,7852239,115.3803
2014-10-31,-2.53,-0.1682539682539682,-2.196,112.66,112.88,"Oct 31, 14",111.655,111.83,18209615,18209615,112.277
2014-11-03,-0.51,-0.1720191952750091,-0.453,112.15,112.68,"Nov 3, 14",112.0,112.39,6605175,6605175,112.339
2014-11-04,0.07,-0.1715023994093761,0.062,112.22,112.71,"Nov 4, 14",112.08,112.12,6430111,6430111,112.3044
2014-11-05,-2.43,-0.18944259874492422,-2.165,109.79,110.84,"Nov 5, 14",109.67,109.92,13560114,13560114,110.1094
2014-11-06,0.09,-0.18877814691768177,0.082,109.88,110.49,"Nov 6, 14",109.75,109.92,7019854,7019854,110.0441
2014-11-07,3.09,-0.16596530084902172,2.812,112.97,113.15,"Nov 7, 14",110.73,110.78,10916540,10916540,112.0413
2014-11-10,-2.51,-0.18449612403100774,-2.222,110.46,112.24,"Nov 10, 14",110.28,112.24,8548523,8548523,111.2237
2014-11-11,1.58,-0.17283130306386107,1.43,112.04,112.76,"Nov 11, 14",110.87,111.08,8603165,8603165,111.7352
2014-11-12,-0.54,-0.17681801402731628,-0.482,111.5,112.17,"Nov 12, 14",111.23,112.05,5133300,5133300,111.7086
2014-11-13,0.17,-0.17556293835363596,0.152,111.67,112.26,"Nov 13, 14",111.22,111.89,4874598,4874598,111.7208
2014-11-14,2.8,-0.15489110372831297,2.507,114.47,114.72,"Nov 14, 14",110.6501,110.76,14173586,14173586,113.2496
2014-11-17,-0.42,-0.15799187892211142,-0.367,114.05,114.27,"Nov 17, 14",113.56,113.97,5440990,5440990,113.9217
2014-11-18,1.0,-0.15060908084163893,0.877,115.05,115.17,"Nov 18, 14",114.55,114.86,5586694,5586694,114.8566
2014-11-19,-1.37,-0.1607235142118862,-1.191,113.68,115.35,"Nov 19, 14",112.88,114.93,11997742,11997742,114.1433
2014-11-20,1.18,-0.1520118124769287,1.038,114.86,115.0156,"Nov 20, 14",114.09,114.57,5607779,5607779,114.5688
2014-11-21,0.53,-0.14809892949427825,0.461,115.39,115.96,"Nov 21, 14",114.47,115.58,6564258,6564258,115.3685
2014-11-24,-0.28,-0.15016611295681057,-0.243,115.11,115.3699,"Nov 24, 14",114.79,115.15,4695022,4695022,115.1326
2014-11-25,0.27,-0.14817275747508302,0.235,115.38,115.47,"Nov 25, 14",114.9,115.1,9051813,9051813,115.2531
2014-11-26,-0.22,-0.14979697305278697,-0.191,115.16,115.34,"Nov 26, 14",114.98,115.25,3184017,3184017,115.162
2014-11-28,-3.05,-0.17231450719822805,-2.648,112.11,113.83,"Nov 28, 14",111.95,113.53,9616332,9616332,113.1136
2014-12-01,4.47,-0.139313399778516,3.987,116.58,117.36,"Dec 1, 14",113.74,113.8,15643964,15643964,115.7864
2014-12-02,-1.44,-0.14994462901439637,-1.235,115.14,115.7095,"Dec 2, 14",114.72,115.13,6378105,6378105,115.1846
2014-12-03,1.19,-0.14115909929863413,1.034,116.33,116.76,"Dec 3, 14",115.56,115.68,5758821,5758821,116.1812
2014-12-04,-0.45,-0.14448135843484677,-0.387,115.88,116.3399,"Dec 4, 14",115.61,116.01,3623615,3623615,116.0403
2014-12-05,-1.45,-0.15518641565153182,-1.251,114.43,115.18,"Dec 5, 14",114.24,115.16,6330980,6330980,114.6101
2014-12-08,1.35,-0.14521963824289397,1.18,115.78,116.16,"Dec 8, 14",114.46,114.97,5224491,5224491,115.2053
2014-12-09,2.41,-0.1274270948689553,2.082,118.19,118.99,"Dec 9, 14",116.98,117.04,10467158,10467158,118.0758
2014-12-10,-0.23,-0.12912513842746398,-0.195,117.96,118.47,"Dec 10, 14",117.81,118.15,4277427,4277427,118.097
2014-12-11,-0.27,-0.13111849390919153,-0.229,117.69,118.38,"Dec 11, 14",116.82,116.98,5214467,5214467,117.5076
2014-12-12,-0.28,-0.13318567737172385,-0.238,117.41,117.8,"Dec 12, 14",116.68,117.39,4736535,4736535,117.3807
2014-12-15,-3.02,-0.15548172757475076,-2.572,114.39,116.9698,"Dec 15, 14",114.36,116.22,8795987,8795987,115.4153
2014-12-16,0.56,-0.15134736064968615,0.49,114.95,116.5,"Dec 16, 14",114.07,116.28,9173964,9173964,115.1484
2014-12-17,-0.68,-0.1563676633444075,-0.592,114.27,115.48,"Dec 17, 14",113.58,115.1,9097329,9097329,114.6717
2014-12-18,0.88,-0.14987080103359163,0.77,115.15,115.81,"Dec 18, 14",114.58,115.59,5258103,5258103,115.0458
2014-12-19,-0.38,-0.15267626430417125,-0.33,114.77,115.22,"Dec 19, 14",114.77,115.06,4652333,4652333,114.9648
2014-12-22,-2.22,-0.16906607604282017,-1.934,112.55,114.97,"Dec 22, 14",112.41,114.81,7483195,7483195,113.4217
2014-12-23,0.19,-0.16766334440753042,0.169,112.74,113.32,"Dec 23, 14",112.61,112.88,7763327,7763327,112.9447
2014-12-24,0.03,-0.16744186046511625,0.027,112.77,112.92,"Dec 24, 14",112.66,112.83,1501552,1501552,112.8099
2014-12-26,2.06,-0.15223329641934288,1.827,114.83,114.98,"Dec 26, 14",114.53,114.82,3765581,3765581,114.7423
2014-12-29,-1.16,-0.16079734219269096,-1.01,113.67,114.64,"Dec 29, 14",113.23,114.61,12963725,12963725,113.6001
2014-12-30,1.53,-0.149501661129568,1.346,115.2,116.26,"Dec 30, 14",114.9,114.99,7987311,7987311,115.4646
2014-12-31,-1.62,-0.1614617940199335,-1.406,113.58,115.0,"Dec 31, 14",113.28,114.89,7624198,7624198,113.8967
2015-01-02,0.5,-0.15777039497969725,0.44,114.08,114.8,"Jan 2, 15",112.32,112.49,7109594,7109594,113.6691
2015-01-05,1.72,-0.14507198228128457,1.508,115.8,116.0,"Jan 5, 15",114.73,114.78,8177350,8177350,115.4134
2015-01-06,1.32,-0.1353266888150608,1.14,117.12,117.5,"Jan 6, 15",115.8,116.22,11238313,11238313,116.796
2015-01-07,-0.69,-0.14042081949058682,-0.589,116.43,116.88,"Jan 7, 15",116.17,116.47,6434196,6434196,116.5235
2015-01-08,-0.49,-0.1440383905500184,-0.421,115.94,116.87,"Jan 8, 15",115.85,116.45,7033675,7033675,116.3327
2015-01-09,1.32,-0.13429309708379464,1.139,117.26,117.34,"Jan 9, 15",116.5,116.51,7962886,7962886,117.0177
2015-01-12,1.3,-0.12469545957918042,1.109,118.56,118.71,"Jan 12, 15",117.32,117.46,8318211,8318211,118.1645
2015-01-13,-0.4,-0.12764857881136946,-0.337,118.16,119.19,"Jan 13, 15",117.87,118.96,7693200,7693200,118.5146
2015-01-14,-0.19,-0.1290513104466592,-0.161,117.97,119.32,"Jan 14, 15",117.9,119.08,7727403,7727403,118.6189
2015-01-15,2.97,-0.10712440014765591,2.518,120.94,121.695,"Jan 15, 15",120.34,120.41,17692548,17692548,121.0226
2015-01-16,1.58,-0.09545957918050936,1.306,122.52,123.15,"Jan 16, 15",121.705,121.73,14428223,14428223,122.4782
2015-01-20,1.68,-0.08305647840531552,1.371,124.2,124.6,"Jan 20, 15",123.49,123.63,14968636,14968636,124.1298
2015-01-21,0.03,-0.08283499446290134,0.024,124.23,125.34,"Jan 21, 15",123.37,125.18,11082739,11082739,124.2136
2015-01-22,1.0,-0.07545219638242884,0.805,125.23,125.58,"Jan 22, 15",124.145,125.07,10518355,10518355,124.9532
2015-01-23,-1.0,-0.08283499446290134,-0.799,124.23,124.5,"Jan 23, 15",123.35,124.43,6270911,6270911,124.0275
2015-01-26,-1.24,-0.0919896640826873,-0.998,122.99,123.3447,"Jan 26, 15",122.52,123.33,6768646,6768646,122.93
2015-01-27,1.41,-0.081579918789221,1.146,124.4,124.64,"Jan 27, 15",123.51,123.56,9584838,9584838,124.186
2015-01-28,-0.98,-0.08881506090808408,-0.788,123.42,123.89,"Jan 28, 15",122.94,123.52,8470574,8470574,123.5501
2015-01-29,-2.66,-0.1084533038021409,-2.155,120.76,122.29,"Jan 29, 15",120.26,121.99,11997964,11997964,121.1271
2015-01-30,2.69,-0.08859357696566988,2.228,123.45,123.55,"Jan 30, 15",120.915,121.3,14555862,14555862,122.7572
2015-02-02,-1.03,-0.09619785898855658,-0.834,122.42,123.155,"Feb 2, 15",121.82,121.84,8885189,8885189,122.4718
2015-02-03,-1.37,-0.10631229235880393,-1.119,121.05,121.76,"Feb 3, 15",120.5648,121.74,8255863,8255863,121.1447
2015-02-04,0.53,-0.1023994093761535,0.438,121.58,122.22,"Feb 4, 15",120.92,121.63,5386747,5386747,121.5056
2015-02-05,0.21,-0.10084902177925421,0.173,121.79,121.83,"Feb 5, 15",120.61,120.98,6879945,6879945,121.3375
2015-02-06,-3.15,-0.12410483573274263,-2.586,118.64,119.52,"Feb 6, 15",117.95,119.15,13206906,13206906,118.6646
2015-02-09,0.53,-0.1201919527500922,0.447,119.17,119.4,"Feb 9, 15",118.77,118.83,5237181,5237181,119.1119
2015-02-10,-0.7,-0.12535991140642297,-0.587,118.47,119.06,"Feb 10, 15",118.21,118.63,4086321,4086321,118.5386
2015-02-11,-1.4,-0.1356958287190845,-1.182,117.07,118.57,"Feb 11, 15",117.0,118.49,6784397,6784397,117.4674
2015-02-12,0.27,-0.13370247323735687,0.231,117.34,117.82,"Feb 12, 15",117.09,117.68,4344444,4344444,117.4068
2015-02-13,0.64,-0.12897748246585444,0.545,117.98,118.58,"Feb 13, 15",117.79,118.05,4108870,4108870,118.1286
2015-02-17,-1.97,-0.14352159468438527,-1.67,116.01,116.54,"Feb 17, 15",115.58,116.4,7225154,7225154,115.9788
2015-02-18,0.33,-0.14108527131782936,0.284,116.34,116.53,"Feb 18, 15",114.99,115.99,8336029,8336029,115.8592
2015-02-19,-0.4,-0.1440383905500184,-0.344,115.94,116.54,"Feb 19, 15",115.74,116.4,6528724,6528724,116.0938
2015-02-20,-0.66,-0.14891103728313024,-0.569,115.28,116.455,"Feb 20, 15",115.05,116.1,6681734,6681734,115.6474
2015-02-23,0.15,-0.1478036175710593,0.13,115.43,116.22,"Feb 23, 15",115.07,115.11,4812393,4812393,115.498
2015-02-24,-0.17,-0.14905869324473964,-0.147,115.26,115.55,"Feb 24, 15",114.29,115.0,7612919,7612919,114.9959
2015-02-25,0.44,-0.14581026208933176,0.382,115.7,115.89,"Feb 25, 15",115.33,115.83,5032535,5032535,115.6602
2015-02-26,0.37,-0.14307862679955702,0.32,116.07,116.55,"Feb 26, 15",115.83,116.54,4025356,4025356,116.122
2015-02-27,0.09,-0.14241417497231446,0.078,116.16,117.07,"Feb 27, 15",116.16,116.74,8255636,8255636,116.5371
2015-03-02,-0.48,-0.1459579180509412,-0.413,115.68,116.64,"Mar 2, 15",115.62,116.5,7993280,7993280,116.0504
2015-03-03,-0.21,-0.14750830564784048,-0.182,115.47,116.61,"Mar 3, 15",115.35,116.04,4738347,4738347,115.8217
2015-03-04,-0.36,-0.15016611295681057,-0.312,115.11,115.79,"Mar 4, 15",115.02,115.7,4762403,4762403,115.2953
2015-03-05,-0.11,-0.15097822074566253,-0.096,115.0,116.12,"Mar 5, 15",114.84,115.43,5872197,5872197,115.3333
2015-03-06,-3.14,-0.1741602067183462,-2.73,111.86,113.26,"Mar 6, 15",111.7,113.17,11190846,11190846,112.3454
2015-03-09,0.11,-0.1733480989294942,0.098,111.97,112.62,"Mar 9, 15",111.95,112.42,5534011,5534011,112.2109
2015-03-10,-0.55,-0.17740863787375408,-0.491,111.42,112.35,"Mar 10, 15",111.22,112.09,7019781,7019781,111.7448
2015-03-11,-0.67,-0.18235511258767065,-0.601,110.75,111.25,"Mar 11, 15",110.16,111.23,6550445,6550445,110.6362
2015-03-12,-0.03,-0.18257659653008484,-0.027,110.72,111.2,"Mar 12, 15",110.25,111.15,6631459,6631459,110.7121
2015-03-13,0.16,-0.18139534883720926,0.145,110.88,111.28,"Mar 13, 15",110.51,111.1,4557576,4557576,110.847
2015-03-16,-0.07,-0.18191214470284228,-0.063,110.81,111.205,"Mar 16, 15",110.42,111.09,3265305,3265305,110.7741
2015-03-17,-0.6,-0.18634182355112586,-0.541,110.21,111.35,"Mar 17, 15",109.77,109.92,8923264,8923264,110.4924
2015-03-18,2.16,-0.1703949796973052,1.96,112.37,112.87,"Mar 18, 15",110.09,110.33,12448040,12448040,111.4716
2015-03-19,-0.08,-0.17098560354374295,-0.071,112.29,112.58,"Mar 19, 15",111.58,111.85,6537743,6537743,112.1589
2015-03-20,1.28,-0.16153562200073826,1.14,113.57,114.0,"Mar 20, 15",112.67,112.71,8033444,8033444,113.4686
2015-03-23,0.72,-0.15622000738279795,0.634,114.29,114.3701,"Mar 23, 15",113.4899,113.7,4240258,4240258,113.9431
2015-03-24,0.28,-0.15415282392026575,0.245,114.57,114.6499,"Mar 24, 15",113.82,114.35,2979338,2979338,114.3064
2015-03-25,0.16,-0.15297157622739008,0.14,114.73,115.14,"Mar 25, 15",114.65,115.11,3021437,3021437,114.8867
2015-03-26,0.75,-0.1474344776670357,0.654,115.48,115.84,"Mar 26, 15",115.34,115.73,5495161,5495161,115.5763
2015-03-27,-0.42,-0.15053525286083416,-0.364,115.06,115.36,"Mar 27, 15",114.45,115.14,4921741,4921741,115.0232
2015-03-30,-1.31,-0.16020671834625316,-1.139,113.75,114.01,"Mar 30, 15",113.54,113.9,4383858,4383858,113.8062
2015-03-31,-0.09,-0.1608711701734957,-0.079,113.66,114.28,"Mar 31, 15",113.4065,113.84,4383314,4383314,113.7865
2015-04-01,1.94,-0.14654854189737906,1.707,115.6,115.99,"Apr 1, 15",114.54,114.56,7324008,7324008,115.3889
2015-04-02,-0.32,-0.14891103728313024,-0.277,115.28,115.72,"Apr 2, 15",114.68,115.47,3884072,3884072,115.1511
2015-04-06,1.41,-0.13850129198966402,1.223,116.69,117.47,"Apr 6, 15",116.52,117.32,5914163,5914163,117.0025
2015-04-07,-0.58,-0.14278331487633805,-0.497,116.11,116.51,"Apr 7, 15",115.94,116.27,2468498,2468498,116.2209
2015-04-08,-0.64,-0.14750830564784048,-0.551,115.47,116.03,"Apr 8, 15",114.9,115.98,5568527,5568527,115.4217
2015-04-09,-0.8,-0.15341454411221844,-0.693,114.67,114.85,"Apr 9, 15",114.48,114.8,4707044,4707044,114.6695
2015-04-10,1.296,-0.14384643779992615,1.13,115.966,116.19,"Apr 10, 15",115.5,116.0,3932404,3932404,115.8792
2015-04-13,-0.826,-0.14994462901439637,-0.712,115.14,115.3899,"Apr 13, 15",114.8,115.35,3190149,3190149,115.1115
2015-04-14,-0.7,-0.15511258767072716,-0.608,114.44,115.07,"Apr 14, 15",114.39,114.69,3651459,3651459,114.6138
2015-04-15,0.99,-0.1478036175710593,0.865,115.43,115.6,"Apr 15, 15",114.47,114.8,3655950,3655950,115.1174
2015-04-16,-0.4,-0.15075673680324836,-0.347,115.03,115.66,"Apr 16, 15",114.64,115.55,3132336,3132336,115.0743
2015-04-17,0.57,-0.14654854189737906,0.496,115.6,115.79,"Apr 17, 15",115.23,115.38,3496313,3496313,115.5443
2015-04-20,-0.88,-0.15304540420819485,-0.761,114.72,114.95,"Apr 20, 15",114.3162,114.82,3932756,3932756,114.6343
2015-04-21,0.66,-0.14817275747508302,0.575,115.38,115.56,"Apr 21, 15",114.65,114.72,3317715,3317715,115.2062
2015-04-22,-1.55,-0.15961609449981537,-1.343,113.83,114.96,"Apr 22, 15",113.77,114.83,5695960,5695960,114.0219
2015-04-23,0.83,-0.1534883720930232,0.729,114.66,114.96,"Apr 23, 15",113.81,113.9,3459495,3459495,114.392
2015-04-24,-1.61,-0.16537467700258393,-1.404,113.05,114.07,"Apr 24, 15",112.77,113.96,7152913,7152913,113.1237
2015-04-27,2.28,-0.1485418973791066,2.017,115.33,115.82,"Apr 27, 15",113.67,113.87,7487557,7487557,115.0427
2015-04-28,1.0,-0.14115909929863413,0.867,116.33,116.62,"Apr 28, 15",115.34,115.36,8054361,8054361,116.2561
2015-04-29,-0.82,-0.14721299372462152,-0.705,115.51,116.39,"Apr 29, 15",115.28,116.06,7170477,7170477,115.849
2015-04-30,-2.04,-0.16227390180878548,-1.766,113.47,113.88,"Apr 30, 15",112.96,113.88,9440253,9440253,113.4245
2015-05-01,-0.39,-0.16515319306016973,-0.344,113.08,113.3089,"May 1, 15",112.28,112.42,7597006,7597006,112.7601
2015-05-04,1.02,-0.15762273901808782,0.902,114.1,114.44,"May 4, 15",113.88,114.18,3648052,3648052,114.1072
2015-05-05,0.32,-0.15526024363233656,0.28,114.42,115.11,"May 5, 15",114.39,114.89,3856520,3856520,114.6784
